ts_code,trade_date,open,high,low,close,vol,amount
000300.SH,20230103,3864.8356,3893.9904,3831.245,3887.8992,115051875.0,207540165.9532
000300.SH,20230104,3886.2504,3905.9032,3873.6549,3892.9477,110660743.0,198997711.686
000300.SH,20230105,3913.4928,3974.875,3912.26,3968.5782,116502395.0,256312608.292
000300.SH,20230106,3969.5493,4000.4143,3966.4696,3980.8888,110953038.0,235744305.5822
000300.SH,20230109,3998.5278,4023.0898,3990.7073,4013.1196,117054425.0,233212426.4581
000300.SH,20230110,4014.7125,4030.4574,4002.2297,4017.4737,101751141.0,214871166.2395
000300.SH,20230111,4019.8844,4043.3991,4008.0153,4010.0309,99997889.0,203000262.9606
000300.SH,20230112,4021.7547,4030.2876,4003.5079,4017.8692,90552627.0,183686268.1068
000300.SH,20230113,4032.2906,4074.3772,4027.8864,4074.3772,95871896.0,212173997.4984
000300.SH,20230116,4077.8793,4177.1035,4076.6394,4137.9643,151395455.0,319007749.3713
000300.SH,20230117,4138.8433,4148.5838,4118.157,4137.2422,95479040.0,204381576.5234
000300.SH,20230118,4140.1019,4151.4577,4125.7687,4130.3143,84200645.0,172126171.8192
000300.SH,20230119,4125.5772,4156.0077,4105.9797,4156.0077,94608398.0,192699589.7741
000300.SH,20230120,4166.8444,4189.831,4161.6698,4181.5267,123553809.0,222342455.1007
000300.SH,20230130,4267.6248,4268.1522,4197.8596,4201.345,164607064.0,330193322.0922
000300.SH,20230131,4200.5813,4212.7347,4153.0484,4156.8578,124550835.0,249365321.6271
000300.SH,20230201,4170.1322,4195.9332,4137.7659,4195.9332,141008954.0,265553944.7093
000300.SH,20230202,4207.4123,4207.4123,4170.5565,4181.1493,133823736.0,262497434.837
000300.SH,20230203,4162.0258,4162.0258,4103.1654,4141.6319,117041221.0,226914770.0439
000300.SH,20230206,4103.8307,4105.9445,4065.2224,4086.8779,110192717.0,226345113.9687
000300.SH,20230207,4098.3117,4107.3438,4077.9623,4094.2335,91360072.0,183537351.5771
000300.SH,20230208,4099.8573,4111.4745,4072.6474,4076.1411,84786099.0,170591751.8173
000300.SH,20230209,4067.5631,4130.8565,4064.7489,4130.8565,102289961.0,211722604.8592
000300.SH,20230210,4124.0986,4125.2893,4092.3472,4106.3097,96716733.0,195348320.5734
000300.SH,20230213,4098.8795,4146.45,4092.2729,4143.574,128892577.0,251990181.5539
000300.SH,20230214,4151.247,4152.0487,4125.2583,4145.2902,102499890.0,204915435.7499
000300.SH,20230215,4146.8547,4153.7159,4115.9671,4123.6893,121664508.0,219855528.9664
000300.SH,20230216,4125.4087,4167.9003,4068.8591,4093.4876,159310585.0,281315625.5886
000300.SH,20230217,4086.2237,4104.6398,4032.9285,4034.507,116142589.0,225737746.955
000300.SH,20230220,4039.9623,4134.8623,4035.4762,4133.4896,161794481.0,280122962.1504
000300.SH,20230221,4130.0632,4151.7994,4116.2716,4144.3536,145776173.0,249674201.0482
000300.SH,20230222,4118.9669,4134.8759,4101.8596,4106.9506,104290295.0,191586158.9912
000300.SH,20230223,4106.2136,4132.3896,4088.2073,4103.6463,103564906.0,197193582.4301
000300.SH,20230224,4100.9897,4102.6094,4048.2374,4061.0457,100989425.0,191210465.0532
000300.SH,20230227,4040.4571,4067.0296,4034.5237,4043.8444,93787630.0,187959491.1453
000300.SH,20230228,4058.1298,4074.2639,4026.4476,4069.4587,110323591.0,198799712.3791
000300.SH,20230301,4068.7331,4135.4812,4061.2167,4126.9415,156015794.0,255374791.0157
000300.SH,20230302,4119.9919,4137.2525,4113.8264,4117.7377,148217637.0,235953764.9695
000300.SH,20230303,4126.0183,4135.2116,4100.3827,4130.5513,160331741.0,226914545.6284
000300.SH,20230306,4131.1525,4132.8367,4088.4484,4109.0102,162971807.0,283079861.9715
000300.SH,20230307,4103.6419,4124.9609,4046.5679,4048.8519,195912068.0,272491994.0092
000300.SH,20230308,4030.7387,4037.287,4011.5231,4034.1077,117936493.0,191659655.1909
000300.SH,20230309,4035.8433,4043.8493,4000.8901,4019.8505,116539629.0,201737990.6868
000300.SH,20230310,3991.7959,4004.3612,3966.428,3967.1352,123855409.0,218286956.131
000300.SH,20230313,3962.6426,4008.686,3962.6426,4008.686,143561370.0,242865516.7576
000300.SH,20230314,3999.8803,4001.9415,3946.9405,3984.6956,150544174.0,267224848.8105
000300.SH,20230315,4011.8444,4018.7495,3986.902,3986.902,142026007.0,232101093.9786
000300.SH,20230316,3958.1962,3981.321,3936.4758,3939.1505,152515644.0,246264286.428
000300.SH,20230317,3971.1585,4004.2153,3945.2501,3958.8194,177433818.0,305541015.5561
000300.SH,20230320,3962.6625,3979.5485,3935.0161,3939.077,205264970.0,319760032.638
000300.SH,20230321,3948.1573,3982.7047,3948.1573,3982.3782,145090679.0,251631985.0169
000300.SH,20230322,3993.7849,4016.4495,3986.7093,3999.4427,149228970.0,265180992.1041
000300.SH,20230323,3985.9928,4039.0895,3983.9986,4039.0895,158887421.0,296479529.467
000300.SH,20230324,4035.1564,4037.8417,4017.0028,4027.0457,159442330.0,295785588.9431
000300.SH,20230327,4023.3028,4023.3028,3987.0297,4012.4771,168482279.0,315474696.948
000300.SH,20230328,4015.6973,4023.7834,3994.5999,3999.5147,131895117.0,248736920.9718
000300.SH,20230329,4013.5926,4017.7572,3992.6662,4006.144,133743510.0,263866922.7331
000300.SH,20230330,4009.5573,4040.5023,3983.8958,4038.5257,149901037.0,280004715.991
000300.SH,20230331,4045.4538,4063.5675,4039.9587,4050.9257,138842546.0,279863685.781
000300.SH,20230403,4059.6227,4094.9376,4059.0607,4090.5676,182124313.0,382895558.426
000300.SH,20230404,4089.2932,4103.1583,4080.0682,4103.1052,197146631.0,394443175.1462
000300.SH,20230406,4084.132,4098.8332,4078.4048,4096.64,150703374.0,328981851.5883
000300.SH,20230407,4096.9009,4131.3126,4092.1848,4123.2799,128676738.0,286567771.8831
000300.SH,20230410,4132.0096,4132.2952,4099.0519,4104.8118,152453002.0,340822557.2076
000300.SH,20230411,4108.5062,4116.1247,4083.4946,4100.1479,153901333.0,324192951.9987
000300.SH,20230412,4102.3968,4108.2451,4090.2784,4097.2876,165965278.0,325425226.4032
000300.SH,20230413,4081.3871,4088.8809,4059.5744,4068.9786,156444295.0,300291020.7529
000300.SH,20230414,4078.9703,4098.2151,4075.2049,4091.9988,150695682.0,306201501.4387
000300.SH,20230417,4090.0719,4149.3836,4089.509,4149.3836,188773095.0,341831272.7927
000300.SH,20230418,4139.3088,4169.6678,4138.4618,4162.032,170184130.0,331545662.3156
000300.SH,20230419,4159.3938,4159.3938,4118.6261,4124.5589,162554592.0,312219504.5226
000300.SH,20230420,4122.9461,4125.8231,4094.0022,4113.0192,162706677.0,332172409.512
000300.SH,20230421,4114.2642,4114.2642,4031.9123,4032.5672,180802435.0,347852011.6025
000300.SH,20230424,4031.303,4033.6367,3967.907,3982.6429,170099217.0,328375614.6743
000300.SH,20230425,3985.1055,3991.6868,3925.436,3962.6658,172555409.0,331110619.7677
000300.SH,20230426,3950.2553,3975.6562,3934.6625,3959.2323,162702006.0,322062811.3335
000300.SH,20230427,3948.0313,3999.1302,3942.8152,3988.4185,153828195.0,304804002.5574
000300.SH,20230428,3993.2561,4030.4469,3993.2561,4029.0858,179508488.0,328936294.0252
000300.SH,20230504,4013.4713,4035.7832,4001.1259,4030.2471,227582846.0,345492506.0493
000300.SH,20230505,4031.0946,4047.6015,3998.392,4016.8774,206626924.0,307694489.937
000300.SH,20230508,4028.1056,4070.7724,4018.9608,4062.6624,255583085.0,359539954.1701
000300.SH,20230509,4065.439,4092.8501,4026.3886,4027.8754,279306048.0,396422120.4206
000300.SH,20230510,4017.9358,4019.0587,3984.6287,3996.8695,207552709.0,309484851.7411
000300.SH,20230511,4005.7823,4018.0579,3988.4816,3990.6637,144804619.0,241052071.4316
000300.SH,20230512,3987.769,3999.3831,3937.5274,3937.7622,144421728.0,228992923.3881
000300.SH,20230515,3938.83,3998.8872,3923.0317,3998.8872,176257362.0,279531163.5084
000300.SH,20230516,4002.5237,4005.015,3966.9921,3978.2054,136833271.0,234840652.671
000300.SH,20230517,3971.7017,3982.6044,3945.7137,3960.165,118448185.0,205195685.9764
000300.SH,20230518,3965.5162,3982.7178,3939.5526,3956.0701,136533947.0,229134184.4129
000300.SH,20230519,3946.2215,3967.2816,3928.316,3944.5403,120212479.0,207094944.7813
000300.SH,20230522,3941.0015,3985.4031,3935.8015,3969.3277,109116605.0,202185550.2459
000300.SH,20230523,3968.2346,3971.939,3913.1882,3913.1882,118685077.0,189955815.34
000300.SH,20230524,3903.7818,3903.7818,3859.0935,3859.0935,137258265.0,211768410.5202
000300.SH,20230525,3851.4053,3861.3815,3817.8365,3850.4996,124150770.0,213313620.0553
000300.SH,20230526,3848.4174,3859.6291,3815.5701,3850.9511,100326439.0,191537814.8725
000300.SH,20230529,3862.0838,3866.7238,3819.1822,3833.9416,131859967.0,230095604.8134
000300.SH,20230530,3827.7924,3844.0052,3789.2736,3837.7531,137619629.0,244566265.5349
000300.SH,20230531,3827.1634,3827.1634,3781.4034,3798.5434,126387368.0,235606123.9476
000300.SH,20230601,3788.5902,3832.2051,3786.7344,3806.8679,134561881.0,241829546.4094
000300.SH,20230602,3821.6198,3865.2843,3821.6198,3861.8337,125015110.0,232696547.1308
000300.SH,20230605,3860.5557,3860.5557,3832.4578,3844.2492,116163989.0,211144360.1437
000300.SH,20230606,3840.4587,3867.8452,3802.8449,3808.1629,125781258.0,222091722.5922
000300.SH,20230607,3815.4823,3823.1124,3780.1021,3789.3418,98862432.0,189879792.1796
000300.SH,20230608,3791.0826,3834.3888,3777.7752,3820.1867,118700934.0,199119300.6497
000300.SH,20230609,3822.4088,3836.7026,3811.2189,3836.7026,134319863.0,247296087.0709
000300.SH,20230612,3827.3253,3859.7156,3813.8577,3844.4324,126758543.0,240791270.4735
000300.SH,20230613,3838.1287,3867.3034,3833.4598,3864.9074,110924946.0,225435215.3149
000300.SH,20230614,3872.7155,3891.6656,3862.0609,3864.0247,124955759.0,243932581.1839
000300.SH,20230615,3871.7746,3925.4994,3871.7746,3925.4994,128369938.0,282635910.8942
000300.SH,20230616,3932.2114,3968.0128,3928.5419,3963.3509,139760076.0,280374762.8378
000300.SH,20230619,3957.0327,3957.0327,3922.4742,3930.9079,134905848.0,268213068.5798
000300.SH,20230620,3926.094,3937.4945,3918.473,3924.2377,122520318.0,266274081.2868
000300.SH,20230621,3909.1044,3920.1276,3864.0323,3864.0323,118346575.0,243630705.5915
000300.SH,20230626,3833.4436,3841.2862,3801.0537,3809.6962,133990419.0,247713845.7795
000300.SH,20230627,3811.6872,3851.8957,3806.3242,3845.4334,116992681.0,210097713.6876
000300.SH,20230628,3836.6086,3846.8516,3808.1607,3840.7986,107021541.0,206187959.8768
000300.SH,20230629,3836.7305,3840.7132,3817.3759,3821.8435,98289274.0,204110031.4078
000300.SH,20230630,3816.3345,3860.0311,3813.552,3842.4516,101268429.0,208146272.9093
000300.SH,20230703,3853.2919,3897.3273,3853.2919,3892.8821,133158051.0,256876520.2117
000300.SH,20230704,3888.0328,3899.9755,3878.3978,3899.0133,109494527.0,216335611.4218
000300.SH,20230705,3895.1945,3899.5188,3864.1301,3868.8054,97636384.0,188400265.0506
000300.SH,20230706,3857.0304,3876.8901,3836.4573,3842.7547,100121842.0,184742420.8623
000300.SH,20230707,3831.5955,3844.8438,3819.0772,3825.6988,100906920.0,173918560.673
000300.SH,20230710,3841.5591,3865.4566,3831.92,3844.3269,92033441.0,185360813.1107
000300.SH,20230711,3853.7955,3870.6549,3844.5244,3869.4861,86510716.0,177585694.3683
000300.SH,20230712,3864.6013,3874.0403,3838.5632,3843.4369,111522024.0,214046519.0561
000300.SH,20230713,3855.662,3901.1023,3855.662,3898.4229,120300232.0,235278706.8345
000300.SH,20230714,3904.6033,3908.4871,3893.7862,3899.1027,122364846.0,220230466.5229
000300.SH,20230717,3881.6225,3881.6225,3852.2626,3867.1749,98340144.0,174623552.8074
000300.SH,20230718,3871.0444,3871.0444,3844.5129,3854.9393,91438615.0,167104315.1171
000300.SH,20230719,3848.4826,3860.0092,3830.4073,3850.8663,79585700.0,151311481.0298
000300.SH,20230720,3857.7725,3875.6241,3818.7134,3823.6946,92042076.0,174320872.1398
000300.SH,20230721,3816.9835,3849.5109,3808.803,3821.91,79507563.0,157144211.2093
000300.SH,20230724,3803.3492,3828.7853,3798.8048,3805.221,75483545.0,151448369.5662
000300.SH,20230725,3866.6445,3915.8148,3866.6445,3915.1153,163066320.0,299853562.1681
000300.SH,20230726,3908.174,3912.9834,3893.3987,3907.0128,107881717.0,192912604.792
000300.SH,20230727,3914.2298,3935.3578,3894.6923,3902.3458,110667109.0,196845425.5133
000300.SH,20230728,3889.7929,4000.919,3886.5535,3992.7376,179735481.0,310092467.4045
000300.SH,20230731,4018.8895,4064.3621,4002.0784,4014.6301,199606830.0,366544120.0036
000300.SH,20230801,4009.1831,4031.7008,3983.0273,3998.001,142286859.0,255620773.6376
000300.SH,20230802,3985.6951,4008.3343,3958.5127,3969.895,125855690.0,204875690.9238
000300.SH,20230803,3962.1296,4004.9996,3962.1296,4004.9839,129006640.0,224809824.8203
000300.SH,20230804,4033.7239,4058.2431,4011.6202,4020.5792,178267189.0,316529733.8377
000300.SH,20230807,4002.9677,4002.9677,3977.0173,3990.1531,121310662.0,227090572.7509
000300.SH,20230808,3980.0423,4002.2904,3963.4632,3979.7322,109871699.0,202611335.3138
000300.SH,20230809,3967.3566,3982.1091,3961.8434,3967.5652,94640269.0,174394242.7653
000300.SH,20230810,3962.8569,3976.4637,3945.3869,3975.7166,97176849.0,175646730.1982
000300.SH,20230811,3977.9834,3977.9834,3884.2538,3884.2538,126082931.0,203546314.6474
000300.SH,20230814,3840.8872,3859.4718,3814.0711,3855.9061,115966336.0,197623765.2464
000300.SH,20230815,3858.3662,3865.284,3811.6839,3846.5357,103097111.0,177437071.6925
000300.SH,20230816,3830.8274,3852.4198,3817.6324,3818.3338,94616946.0,169323869.0276
000300.SH,20230817,3801.1969,3836.1507,3782.4967,3831.1008,98415493.0,174093848.2429
000300.SH,20230818,3832.4554,3844.195,3784.0038,3784.0038,95549638.0,168445686.9882
000300.SH,20230821,3773.225,3782.1112,3729.555,3729.555,98708369.0,173379942.9066
000300.SH,20230822,3748.0675,3770.0556,3704.6785,3758.2271,120318327.0,203463879.6718
000300.SH,20230823,3751.7736,3756.1659,3695.0309,3696.6339,97081638.0,160476231.5869
000300.SH,20230824,3711.5403,3748.8567,3701.5717,3723.4293,119614521.0,196257391.0837
000300.SH,20230825,3703.5136,3734.2185,3695.8442,3709.1517,105182610.0,175601437.1729
000300.SH,20230828,3911.5485,3911.5485,3740.5279,3752.6194,197990379.0,335047670.9668
000300.SH,20230829,3743.0534,3810.3772,3742.0758,3790.1067,152486146.0,262134936.751
000300.SH,20230830,3803.1191,3813.7032,3780.2411,3788.5097,129671661.0,226727480.8387
000300.SH,20230831,3786.9261,3793.9972,3762.0046,3765.2678,118961646.0,193577001.342
000300.SH,20230901,3778.9129,3808.5306,3778.9129,3791.4912,105319045.0,172219141.5861
000300.SH,20230904,3812.9873,3854.2605,3804.5886,3848.9517,142385201.0,237934727.9243
000300.SH,20230905,3839.5779,3839.5779,3814.3338,3820.3174,104052333.0,181377877.9553
000300.SH,20230906,3808.1,3817.5239,3790.8949,3812.0283,93442393.0,166081524.0072
000300.SH,20230907,3802.2272,3802.2272,3756.853,3758.4748,95103903.0,164405748.8275
000300.SH,20230908,3747.6509,3753.263,3724.987,3739.9927,71638166.0,129197657.3031
000300.SH,20230911,3740.5846,3788.3219,3734.7228,3767.537,105358016.0,186871759.4413
000300.SH,20230912,3764.3331,3775.093,3755.4162,3760.6048,79385378.0,140117510.2333
000300.SH,20230913,3759.6091,3768.8162,3719.1114,3736.6513,81576901.0,138238089.9125
000300.SH,20230914,3736.9355,3748.8177,3717.3107,3733.5077,100386075.0,151578100.4639
000300.SH,20230915,3740.7853,3749.0247,3699.3806,3708.7766,109395689.0,180398970.9383
000300.SH,20230918,3698.9344,3737.5306,3691.1107,3727.711,86727741.0,156966973.9105
000300.SH,20230919,3723.4244,3724.0717,3702.6934,3720.5021,83199038.0,135216895.2294
000300.SH,20230920,3715.9578,3718.5207,3705.1274,3705.6898,75448209.0,117691805.9572
000300.SH,20230921,3698.313,3708.4557,3672.4448,3672.4448,83031005.0,135011796.5552
000300.SH,20230922,3672.6402,3740.4183,3664.7661,3738.9327,110231166.0,192236467.3628
000300.SH,20230925,3738.0622,3738.0622,3711.2049,3714.6037,92596479.0,155793827.3615
000300.SH,20230926,3711.7106,3723.8481,3692.6172,3692.8928,78044525.0,137808437.7748
000300.SH,20230927,3694.9607,3731.1405,3694.3938,3700.495,91629210.0,164790435.2658
000300.SH,20230928,3711.2117,3716.0569,3685.3001,3689.5172,85221719.0,153500421.344
000300.SH,20231009,3678.929,3694.1713,3641.9966,3684.7272,102148058.0,178072374.7481
000300.SH,20231010,3696.2542,3701.2562,3655.589,3657.1259,99163730.0,161938958.9248
000300.SH,20231011,3674.7514,3689.5347,3658.355,3667.5483,102091587.0,187667554.1266
000300.SH,20231012,3697.9337,3711.4985,3682.8418,3702.3824,114363225.0,194598219.8173
000300.SH,20231013,3677.9585,3678.1913,3652.3094,3663.4104,98287987.0,170152309.003
000300.SH,20231016,3664.039,3664.039,3615.7686,3626.5972,91853118.0,159537973.5984
000300.SH,20231017,3635.2994,3645.5654,3619.1277,3639.4018,90745188.0,147056233.3474
000300.SH,20231018,3631.0671,3632.0579,3608.9768,3610.5767,94545879.0,158982356.6674
000300.SH,20231019,3588.5154,3588.5154,3532.3059,3533.5445,111737520.0,189194781.8439
000300.SH,20231020,3518.3464,3535.6623,3501.725,3510.5889,98518605.0,169591289.1453
000300.SH,20231023,3500.199,3505.3468,3450.6456,3474.2438,96561652.0,152054894.179
000300.SH,20231024,3481.7644,3495.0039,3453.1016,3487.1302,115547289.0,186529203.442
000300.SH,20231025,3524.2965,3531.8314,3500.9154,3504.4576,128009617.0,203691741.1192
000300.SH,20231026,3484.7807,3515.5716,3478.0503,3514.1448,105143566.0,176088467.2258
000300.SH,20231027,3501.171,3576.5861,3494.5488,3562.3851,120225108.0,224301960.437
000300.SH,20231030,3554.1055,3592.7188,3554.0238,3583.7718,144010426.0,242973328.0944
000300.SH,20231031,3581.6759,3581.6759,3554.5822,3572.5056,112587267.0,196317658.3241
000300.SH,20231101,3605.7576,3606.4126,3564.6421,3571.0268,97645538.0,182943566.4353
000300.SH,20231102,3580.0672,3597.1699,3553.7406,3554.1889,90359643.0,149465055.4339
000300.SH,20231103,3558.5303,3596.101,3558.5303,3584.1364,97542101.0,165865989.2003
000300.SH,20231106,3608.3187,3635.7897,3600.6304,3632.6084,152982463.0,254465948.1104
000300.SH,20231107,3623.7849,3628.4615,3606.2975,3619.7593,110288591.0,190433605.3107
000300.SH,20231108,3610.6434,3627.0479,3591.8248,3611.0723,110594230.0,192594372.3525
000300.SH,20231109,3603.1082,3624.4141,3601.3744,3612.8263,111872057.0,189355228.5917
000300.SH,20231110,3596.0688,3599.4519,3576.1011,3586.4893,102107034.0,166924677.3283
